nft_id,sales,volume_eth,min_price,max_price,distinct_txs,top_pair_a,top_pair_b,top_pair_sales,dominance_pct,pair_confidence,pair_structure,token_structure,collection,token_id
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8171,2,1,0.34,0.345,2,0x1fefbbc536e4d6d22e63c7128226569bc9d50b9e,0x97cfdade0216433df7dd4a1ea324ea65fa31f6f3,1,50,,,few_pair_dominated,Terraforms,8171
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4429,2,24,12,12,2,0x80a03dbf383c6fdd96fb95d1a24d63c7b6d02b08,0xd982bdced6ed2216bf9e8f201abdd2a4b12b80a1,2,100,,,single_pair_dominated,Loot,4429
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1089,2,28,3,25,2,0x81741b78b50788ce8be28e2cac2ceaa8207292c5,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,2,100,,,single_pair_dominated,Loot,1089
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4759,2,30,5,25,2,0x81741b78b50788ce8be28e2cac2ceaa8207292c5,0xbce3bd3b206946abbe094903ae2b4244b52fb4e9,2,100,,,single_pair_dominated,Loot,4759
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5123,2,1,0.28,0.37,2,0x6cdf5a8c59326dcbb84f9255e9f2d36bb56443e7,0xd0cf6daf72c2370cead9e6d8ef61615e1c89b2be,1,50,,,few_pair_dominated,Terraforms,5123
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8271,2,92,40,51.7,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,8271
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2130,2,132,55,76.832,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,2130
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2055,2,93,40,52.8,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,2055
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2129,2,91,40,50.6,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,2129
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2100,2,87,40,47,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,2100
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2093,2,79,39.2,40,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xb84f6da1b9accee009bdaba61573179b666b0d1a,2,100,none,inventory_shuffle_review,single_pair_dominated,Terraforms,2093
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:13090,2,79,30,49,2,0x8824624faada1352833f6f2d8e9c23a79b41bf87,0xee664d1b64927199bd0eed43293463a41f2883ca,1,50,none,inventory_shuffle_review,few_pair_dominated,Meebits,13090
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4602,2,7,3.1,3.55,2,0x8f0c509d4706c85be68ac70535b90ad256f5f027,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,4602
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4985,2,915,430,485,2,0x902e77345b7baf9aba47c4febdb210406995a88d,0xe6410ecbaa041a5dcde79164ca66de42a8d72bee,2,100,medium,concentrated_pair,single_pair_dominated,Loot,4985
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:4814,2,12,6,6.01,2,0x957291eae3d53b5a7c0a6bf2c0f08de5d87b14f6,0xc13ce81feab5fc3d0fc636e1d6c0405010381e5f,1,50,,,few_pair_dominated,Meebits,4814
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:720,2,7,3.36,3.6,2,0x463caebf339d4d61cc633b9e1bca7df17c8a83a8,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,50,,,few_pair_dominated,Meebits,720
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6315,2,8,3.6,4.09,2,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,0xf0894a655645204db50d1d0f0b3d38011f9cfa16,1,50,,,few_pair_dominated,Meebits,6315
0x4e1f41613c9084fdb9e34e11fae9412427480e56:683,2,1,0.33,1.1,2,0x9b4ce62b5b091bc3411aa1e4a43fad6a5e8ddf2f,0xbf8090eab036022b7e0c77d9e34793f1b756d94b,1,50,,,few_pair_dominated,Terraforms,683
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1859,2,3,1,2.2,2,0xa7758b30e93d2ed6cea7c85e5b12a1d46f0f091f,0xed6ebc3489f13e35a25234810c70944ab4681d42,1,50,,,few_pair_dominated,Loot,1859
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7067,2,1,0.252,0.35,2,0x1fafef2c8d8cf8e9a2e6ec8558c280b7b5812678,0xca3e2c29fe71b74b4c68ec2c342b68318b6a34f2,1,50,,,few_pair_dominated,Terraforms,7067
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1007,2,19,9,9.8,2,0xa12002eab621dbd62938450785a407d6cf5ca0a3,0xa7d9f4fd84cdd4bee564adc1b18e3e8aa79d25f1,2,100,,,single_pair_dominated,Loot,1007
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4372,2,2362,852,1510,2,0xa357f162fe9c383edeee81fbc905c4bc7fca166f,0xe7e8b3777884b5b088453d0093f844ddff9cfd8d,2,100,medium,concentrated_pair,single_pair_dominated,Loot,4372
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2745,2,28,13.5,14,2,0xa43a5b75dcedf465be4989cce3a854dde3d3a403,0xee824c184fd58532e1d7f467c975f343cbdd75a5,2,100,,,single_pair_dominated,Meebits,2745
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1799,2,2732,1352,1380,2,0xa99a76dddbb9678bc33f39919bc76d279c680c89,0xd8c6c3d184d434e6420a93848d42cbdbcda2c6f5,2,100,medium,concentrated_pair,single_pair_dominated,Loot,1799
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:3460,2,6573,3253,3320,2,0xa99a76dddbb9678bc33f39919bc76d279c680c89,0xd8c6c3d184d434e6420a93848d42cbdbcda2c6f5,2,100,medium,concentrated_pair,single_pair_dominated,Loot,3460
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:311,2,18185,9000,9185,2,0xa99a76dddbb9678bc33f39919bc76d279c680c89,0xd8c6c3d184d434e6420a93848d42cbdbcda2c6f5,2,100,medium,concentrated_pair,single_pair_dominated,Loot,311
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11898,2,9,4,4.8,2,0xb35158dbc95b058b272d9082d2106ae79d6d6e24,0xe0d3dca8cd7b765932d07b15c80024b0c64168d5,1,50,,,few_pair_dominated,Meebits,11898
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1904,2,2000,1000,1000,2,0xb81a0e6c38c3fec8a171cfe9631f60127a0c5bfd,0xe90cfbb6dcb77ecadadb9ccee5d96821400a03ba,2,100,,,single_pair_dominated,Terraforms,1904
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3520,2,35,16.5,18,2,0xb84580a14e42c74efa1213ab2fb9f98da33452ee,0xcbe368f2a6f2ec81adbcb6a9c491c686f134767d,2,100,,,single_pair_dominated,Terraforms,3520
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:2430,2,202,2.1,200,2,0xba818e7f6b208f5a4f7cf282a9248d221144e4e5,0xd6805201a2b1d697a56238e639e6a1d969199d3f,2,100,,,single_pair_dominated,Loot,2430
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8562,2,1,0.26,0.45,2,0xbcb8aafb0d34562b7028c9b7f35d21d6c3c194e4,0xbf8090eab036022b7e0c77d9e34793f1b756d94b,1,50,,,few_pair_dominated,Terraforms,8562
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:7268,2,750,370,380,2,0xc381f01053f31a67020a9a5c3ec72b075dca8712,0xe161878fc3d8faafd890e67cccaa1ed0344d40c6,2,100,,,single_pair_dominated,Loot,7268
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4080,2,45,15,30,2,0x53489d5a214e9be12772643c7124997c3d0c4050,0xcdc51b629c3d947ea248221d7cb0519d4bb3d8aa,2,100,,,single_pair_dominated,Terraforms,4080
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11946,2,8,3.61,3.98,2,0x2d368d6a84b791d634e6f9f81908d884849fd43d,0xe852c2189316ec5eee9f36272962ade430f38531,1,50,,,few_pair_dominated,Meebits,11946
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16761,2,17,8,9,2,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,0xd44e9b676e74ae45c0a39150be771eb189bb2337,2,100,,,single_pair_dominated,Meebits,16761
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9723,2,18,7,11,2,0xd3e2e76e4ab0322614fe7aaa3be0b04bed83d0d0,0xd44e9b676e74ae45c0a39150be771eb189bb2337,2,100,,,single_pair_dominated,Meebits,9723
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1463,1,2,1.701,1.701,1,0x0159dfc1c745dc4b10d42d2592335120f1f2d778,0x2bb68c26e75b01d2cbb9b1d71432fc53c4c80350,1,100,,,single_pair_dominated,Loot,1463
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8693,1,1,0.5,0.5,1,0x01d6481a0683e458ba8a764cb97cf1a1819908b1,0xe809c867738d56b0c83f85b960450652817e6975,1,100,,,single_pair_dominated,Terraforms,8693
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9299,1,1,0.5,0.5,1,0x02535f81854b731a185a765286f7196c6c2b63a4,0x253810a74b7ce4e007d11cb55bf95097fb875ac7,1,100,,,single_pair_dominated,Terraforms,9299
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3422,1,1,0.5,0.5,1,0x02a5c980029cb470ac89df2e2de1cf453aee6558,0x174a62b0bac061e0f12a4257fd3cf89067513565,1,100,,,single_pair_dominated,Terraforms,3422
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8489,1,1,0.8,0.8,1,0x0504f1324db3cb401f9646dd70ae9ece71a80074,0x71f1494c6873a267cd344f1da722f6ee1c3f3f88,1,100,,,single_pair_dominated,Terraforms,8489
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7370,1,8,8,8,1,0x056ae0af53895bf0064825b332425abbdcde249c,0xd977e4a3cf0e5bc9476ea2ed2192eea15e13f223,1,100,,,single_pair_dominated,Meebits,7370
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:4860,1,2,2.088,2.088,1,0x077dbad02c2f5b965758dfc78c1561ba96548bc6,0x3199a37ff1411acf56869b80de66b442572e71b2,1,100,,,single_pair_dominated,Loot,4860
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1568,1,2,2.088,2.088,1,0x077dbad02c2f5b965758dfc78c1561ba96548bc6,0x343c80183e14183024d3a2c822612b78c94ed2d9,1,100,,,single_pair_dominated,Loot,1568
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:5352,1,2,2.244,2.244,1,0x077dbad02c2f5b965758dfc78c1561ba96548bc6,0x67941779e59cefdbc61af9cb047d44c173301795,1,100,,,single_pair_dominated,Loot,5352
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2579,1,5,5.25,5.25,1,0x07cbd4e4473140b6078aa987907aaff5e500b9f1,0x6507db73d6ade38af8467eb5ab445f224cedaf38,1,100,,,single_pair_dominated,Meebits,2579
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:9026,1,4,3.75,3.75,1,0x08ceb8bba685ee708c9c4c65576837cbe19b9dea,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,9026
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:11376,1,3,3.25,3.25,1,0x09239d8e60e6e15fe8ce75b8a1161badd977e40c,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,11376
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2944,1,5,4.5,4.5,1,0x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,0xb6cb30c7ed898fdaad80b449b99863b3f5ac3c20,1,100,,,single_pair_dominated,Meebits,2944
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:14883,1,4,3.75,3.75,1,0x0bf7d9c77007ccce61789e8d650b838db83d8e77,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,14883
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15287,1,3,2.56,2.56,1,0x0d9cc5cd7ff15271aef798ce1c5a679cbd42ca94,0xd86e3031447a197cd24e80bf3913c63bd1021451,1,100,,,single_pair_dominated,Meebits,15287
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:7202,1,4,3.6,3.6,1,0x10074c3c861cec3799e699ad4fbff4158924720b,0x6487892dff909617b6fae370408c978e3b9630c5,1,100,,,single_pair_dominated,Meebits,7202
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15974,1,4,3.8,3.8,1,0x10074c3c861cec3799e699ad4fbff4158924720b,0xdf991952784cbfa6377d158ad35181503ec72e87,1,100,,,single_pair_dominated,Meebits,15974
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3626,1,8,8,8,1,0x11c399b79c138397685d0177750331fd99e9e93c,0xaf8f0ab861918d2281787913c6905c77ac882ab0,1,100,,,single_pair_dominated,Meebits,3626
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7258,1,0,0.35,0.35,1,0x134f06a09dd9a16b3597810c3990b28447017f49,0x1fefbbc536e4d6d22e63c7128226569bc9d50b9e,1,100,,,single_pair_dominated,Terraforms,7258
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5104,1,5,5,5,1,0x138a581b2ca20a72b705d88c1cd722d34cb88e2b,0x44ce90c12219ac5749ddc76d3ae807444b13fea0,1,100,,,single_pair_dominated,Terraforms,5104
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19090,1,4,3.5,3.5,1,0x1496a57169889f697819905027d29349009e6239,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,19090
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:969,1,4,4,4,1,0x161f7c6f76ce2b07c1433e52e2695d3a5c59202e,0x48aabab1e5224540dfd31e48ded0ba6725185c93,1,100,,,single_pair_dominated,Meebits,969
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10018,1,4,4.33,4.33,1,0x1633278edfb0461bb4220788097b79f0ba265451,0x76105f0612ec19ce5d0f4b1e53483f33745d1fff,1,100,,,single_pair_dominated,Meebits,10018
0x4e1f41613c9084fdb9e34e11fae9412427480e56:1000,1,1,1,1,1,0x113d754ff2e6ca9fd6ab51932493e4f9dabdf596,0x16c1c28f2ae067dc21e970cbec68aa757f7bfd89,1,100,,,single_pair_dominated,Terraforms,1000
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12581,1,4,4.35,4.35,1,0x18216fb0b1f8fa9073e3a50234d23db2b7c994db,0x51e750b78b744bf18271051d6428e6d281671976,1,100,,,single_pair_dominated,Meebits,12581
0x4e1f41613c9084fdb9e34e11fae9412427480e56:811,1,9,9.4,9.4,1,0x1b60476d782084a258a17a4e1b0701aa1481caf3,0x335797d5686fdb16d731a224ca6d39faa9f02b2e,1,100,,,single_pair_dominated,Terraforms,811
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5360,1,91,91,91,1,0x1daa36ce317b704b2a26c02af90a02aa572dc49a,0x75d415edcb3c3782e5952470821e983f9053a209,1,100,,,single_pair_dominated,Terraforms,5360
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5408,1,89,89,89,1,0x1daa36ce317b704b2a26c02af90a02aa572dc49a,0x75d415edcb3c3782e5952470821e983f9053a209,1,100,,,single_pair_dominated,Terraforms,5408
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19613,1,4,3.75,3.75,1,0x1e36a3a437d6dcaf052a52848eec5e012934695b,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,19613
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12988,1,5,4.5,4.5,1,0x1fcad1c9b72ad5d8ac5031bfc61dc6b6e2dfaef5,0x61a4fc9028048e562b2a49d8dccf2378b644df03,1,100,,,single_pair_dominated,Meebits,12988
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4992,1,1,0.72,0.72,1,0x1fecc6d7dbf785d970b56fe2c6d0a91b25a5552d,0xf480935955d38a332cf40c65add722d46b922462,1,100,,,single_pair_dominated,Terraforms,4992
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6136,1,4,3.69,3.69,1,0x2135439503ef9b08091bc0cc5e2e64cfb90feb8d,0x55af614bb9d2e9c412d614be8901553b9c6156c7,1,100,,,single_pair_dominated,Meebits,6136
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6013,1,0,0.36,0.36,1,0x224f590a8b58f83bd2673348d6ac75a7b27f9b54,0x987539bd96c82c0c06d031b6033bf5ec505f583c,1,100,,,single_pair_dominated,Terraforms,6013
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:2097,1,4,4.19,4.19,1,0x22c41c034cba2a0b71eb5ab560b0cfce3ac0c601,0xe65270207ea44f8f1c5f2721f8548d1472860aa1,1,100,,,single_pair_dominated,Meebits,2097
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7917,1,0,0.36,0.36,1,0x23786758db45546bf38b73e31f9c8f29d79b9618,0xc1550078470ba620f6cdbc62967a18926efc74e5,1,100,,,single_pair_dominated,Terraforms,7917
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:18929,1,4,4,4,1,0x239eec9ec218f71cef5cc14d88b142ed4ff44110,0xef3d9ddf59f3622a04753c61e6c4d596e7fc610d,1,100,,,single_pair_dominated,Meebits,18929
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4305,1,1,0.6,0.6,1,0x23b65a3239a08365c91f13d1ef7d339ecd256b2f,0x808a023b72260170c95d831f589a1ae0dca1e43e,1,100,,,single_pair_dominated,Terraforms,4305
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6598,1,0,0.4,0.4,1,0x2479493e18cb729e940443a5589c358cef835647,0xd58518b059895d0628f065f42d2d90d37f347f1a,1,100,,,single_pair_dominated,Terraforms,6598
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:7204,1,22,22,22,1,0x27824f56bb0e722bde0a6b1b28dfb2fe9d4285ca,0xc2ce1ecbcc7f95a8f2a42dcd171e359fd52303ef,1,100,,,single_pair_dominated,Loot,7204
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4118,1,0,0.45,0.45,1,0x2df7f8dc479caa0beb8e1a4725d80acd4e1b86f7,0x7d5d3554d3aa450e6c65ac4fda376aee13e1293e,1,100,,,single_pair_dominated,Terraforms,4118
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7619,1,0,0.39,0.39,1,0x2df7f8dc479caa0beb8e1a4725d80acd4e1b86f7,0x7e9afa3c28916f1d84f55bcdc30c63ad9a19ce0e,1,100,,,single_pair_dominated,Terraforms,7619
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:1919,1,10,10,10,1,0x2e5e227280b1d5ee28500a9000296c112dc8efc5,0x7499d1c29caf9c7235315ad635011d672043b26e,1,100,,,single_pair_dominated,Loot,1919
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:10208,1,5,4.5,4.5,1,0x025cd880b4730f4fe8337cf6fdcefe3bb9fe7d8a,0x2f700deed41639e1ae24d193f7d67453c4002ee3,1,100,,,single_pair_dominated,Meebits,10208
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:19020,1,4,3.8,3.8,1,0x2fc8f3b6f001b9082f0253ac7d6d905db06b13cd,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,19020
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6733,1,0,0.375,0.375,1,0x00189ac6bd9069d4d5ff1a1f68d55ca8e17968d9,0x3071c143edb980de8dc39b56201d23f8783833e5,1,100,,,single_pair_dominated,Terraforms,6733
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7310,1,0,0.36,0.36,1,0x311d7dc9f92fcbff3ffefdd9da1ae51caff3967f,0xd79b812c8570508c04faba959e5fbb19230a6de2,1,100,,,single_pair_dominated,Terraforms,7310
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8955,1,1,0.75,0.75,1,0x332dfeb61b8c89251373f7d5e0c0cd369eb504fd,0xc3ed8cebad6d659a1a0f84ed11870d5dbdda5a31,1,100,,,single_pair_dominated,Terraforms,8955
0x4e1f41613c9084fdb9e34e11fae9412427480e56:2165,1,1,0.95,0.95,1,0x2479493e18cb729e940443a5589c358cef835647,0x345b652372cac5a4cff9f231161d792390af49ed,1,100,,,single_pair_dominated,Terraforms,2165
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5837,1,1,0.8,0.8,1,0x345b652372cac5a4cff9f231161d792390af49ed,0xa86f87983ab8300dfca4478a3bbb6814a628ca14,1,100,,,single_pair_dominated,Terraforms,5837
0x4e1f41613c9084fdb9e34e11fae9412427480e56:5288,1,0,0.35,0.35,1,0x38e441033c40c99a878b5058af7ec45ff4b50198,0x44167790aa6c787fffee17aba51bf55b46c38d06,1,100,,,single_pair_dominated,Terraforms,5288
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3789,1,0,0.35,0.35,1,0x38e441033c40c99a878b5058af7ec45ff4b50198,0x44167790aa6c787fffee17aba51bf55b46c38d06,1,100,,,single_pair_dominated,Terraforms,3789
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3791,1,0,0.35,0.35,1,0x38e441033c40c99a878b5058af7ec45ff4b50198,0xe312e532be2a669e58c84f6b6b92fa7198f3da24,1,100,,,single_pair_dominated,Terraforms,3791
0x4e1f41613c9084fdb9e34e11fae9412427480e56:3709,1,0,0.23,0.23,1,0x14e163cbcd2ff53d9f554f1161aa5977e1e03720,0x3976ecd90defcd14e1f69468fbc7588441531bf6,1,100,,,single_pair_dominated,Terraforms,3709
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7015,1,0,0.49,0.49,1,0x3b35cd0f2baa0f59084649d68155e93f438fe32f,0xa19801bbb26c0412875876fdfc1ea63c45ca8187,1,100,,,single_pair_dominated,Terraforms,7015
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8162,1,1,1,1,1,0x1e4b20a0b398d979aa1b74a5aa8836a2cbd19c9b,0x3e8ddc997c46eb655ac6edc75e4599f46fb2793b,1,100,,,single_pair_dominated,Terraforms,8162
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:16600,1,4,3.6102,3.6102,1,0x3ed2079c9ed7228fe2ab1b64af6136a8994319e7,0xa90c70882fc63ac514be15743a13595cb39f767d,1,100,,,single_pair_dominated,Meebits,16600
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:12506,1,4,4,4,1,0x4059f3c0064cd380276de8dbab6935005535eed6,0x7b3c14d0c232c31281d9a59c88b5bb2535cf149b,1,100,,,single_pair_dominated,Meebits,12506
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17823,1,3,3.455,3.455,1,0x41a9a334e3c22cd990d61f553a64e8c93ac515f9,0x9f65a3a3cb9420a2e06cb4bd75d439fecf7869e2,1,100,,,single_pair_dominated,Meebits,17823
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:15668,1,4,3.51,3.51,1,0x41a9a334e3c22cd990d61f553a64e8c93ac515f9,0xdaa8a78089ef0098a14af2148a8768cf7d104640,1,100,,,single_pair_dominated,Meebits,15668
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7375,1,0,0.32,0.32,1,0x231b466a99f8b3dfaee331f2c4ea16324bb1b94b,0x42f804d69299cfa0b43540ffd09cfc78987df2c2,1,100,,,single_pair_dominated,Terraforms,7375
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:3254,1,10,10,10,1,0x457c6bf2f3ae06906897489ec1358f4aef55caf9,0xcb8172da4bf02e759f8c98acda2fa01b83bf1057,1,100,,,single_pair_dominated,Meebits,3254
0x4e1f41613c9084fdb9e34e11fae9412427480e56:6882,1,0,0.28,0.28,1,0x4642efbe2c850bccc9d8a1da03f21d9124b56ef1,0xbf8090eab036022b7e0c77d9e34793f1b756d94b,1,100,,,single_pair_dominated,Terraforms,6882
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:6989,1,25,25,25,1,0x485f1c06a29b78093a9d350ae92aa70b70d4cf11,0xe3dbc37f19c9496c81c6e19d656029a607193cf8,1,100,,,single_pair_dominated,Meebits,6989
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8622,1,0,0.36,0.36,1,0x0478d9f7488d6d7f1cef38bd772809ad75c396d9,0x48897c806b7db8dcffbc4ac323853999d883a3d5,1,100,,,single_pair_dominated,Terraforms,8622
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:1701,1,4,3.65,3.65,1,0x493a401122d858324517c5ec95145dc970c2c363,0x6b6ae848f555f70944bc99d736fe29fcaecf8b23,1,100,,,single_pair_dominated,Meebits,1701
0x4e1f41613c9084fdb9e34e11fae9412427480e56:8501,1,1,0.52,0.52,1,0x23d0ce4aae170478d5ac13e0dda7872554893789,0x4ad80d2f6bb94e5ce9bf4e7e0df81368a6c4a25d,1,100,,,single_pair_dominated,Terraforms,8501
0xff9c1b15b16263c61d017ee9f65c50e4ae0113d7:5748,1,2,2.1,2.1,1,0x4bff9b3ede66c6daf42d6deae4c784c520ce5ac1,0x5c3c8d61aa8555dddcf85f10a792056bd1bbdfc9,1,100,,,single_pair_dominated,Loot,5748
0x4e1f41613c9084fdb9e34e11fae9412427480e56:9125,1,0,0.31,0.31,1,0x4e8b57bd419606f6d4b278bb0320f7b87445564a,0xbf8090eab036022b7e0c77d9e34793f1b756d94b,1,100,,,single_pair_dominated,Terraforms,9125
0x7bd29408f11d2bfc23c34f18275bbf23bb716bc7:17914,1,3,2.55,2.55,1,0x53dd26132c84974778d53af39bc472872f896212,0x97b5d56d02c0b97b02346d2eb61a1747b63a72d9,1,100,,,single_pair_dominated,Meebits,17914
0x4e1f41613c9084fdb9e34e11fae9412427480e56:7925,1,0,0.299,0.299,1,0x1e683c8c858008af9bb47598f90db297fa592e47,0x548cd49dd4e05ceb1b30b6c57fddeb78a0f104fd,1,100,,,single_pair_dominated,Terraforms,7925
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4055,1,0,0.42,0.42,1,0x187d6e8741af35c45198ebec83905eb23e742b15,0x549b6b0af3877eea8677e49f09271e7ce181bde0,1,100,,,single_pair_dominated,Terraforms,4055
0x4e1f41613c9084fdb9e34e11fae9412427480e56:4054,1,0,0.41,0.41,1,0x231b466a99f8b3dfaee331f2c4ea16324bb1b94b,0x549b6b0af3877eea8677e49f09271e7ce181bde0,1,100,,,single_pair_dominated,Terraforms,4054
